日期,钻石(细支荷花),钻石(荷花),中南海(软精品),中南海(京韵细支烤烟),中南海(金8mg),中南海(典8),中南海(5mg细支),中华(硬),中华(双中支),中华(软),中华(金中支),真龙(凌云),长城(醇雅奶香),长城(醇雅薄荷),长白山(迎春中支),长白山(软红),长白山(红),长白山(777),云烟(紫),云烟(小熊猫家园),云烟(细支珍品),云烟(细支大重九),云烟(软紫),云烟(软珍品),云烟(软大重九),玉溪(中支和谐),玉溪(细支清香世家),玉溪(细支阿诗玛),玉溪(软红人民大会堂),玉溪(软),玉溪(高配版),玉溪(108),王冠(原味9号塑嘴十支),王冠(原味1号),王冠(塑2支全叶卷),王冠(梅兰竹菊),万宝路(软红2.0),土楼(1575),泰山(心悦),泰山(宏图),泰山(红将军),苏烟(五星红杉树),苏烟(软金砂),苏烟(沉香),双喜(软国际),石狮(平安),三沙(细支),人民大会堂(御廷兰香),人民大会堂(硬红细支),人民大会堂(硬红),人民大会堂(太和),人民大会堂(兰香细支),人民大会堂(红玫瑰细支),人民大会堂(古瓷细支),人民大会堂(大生产振兴),七匹狼(金砖中支),七匹狼(金砖时代),七匹狼(金砂),七匹狼(金),七匹狼(豪情),七匹狼(白),南京(雨花石),南京(炫赫门),南京(细支九五),南京(十二钗烤烟),南京(十二钗薄荷),南京(软九五),南京(九五),南京(红),牡丹(软蓝),牡丹(软),牡丹(金细支),牡丹(金短支),庐山(精品),利群(长嘴),利群(夜西湖),利群(新版),利群(西子阳光),利群(西湖恋),利群(软长嘴),利群(软蓝),兰州(硬精品),金圣(硬滕王阁),金圣(滕王阁紫光),娇子(X),将军(战神),建牌(薄荷中空4),黄山(中国画细支),黄山(硬记忆),黄山(印象一品),黄山(新一品),黄山(软一品),黄山(记忆),黄山(徽商新概念细支),黄山(红方印细支),黄山(大红方印),黄金叶(小目标),黄金叶(喜满堂),黄金叶(天叶),黄金叶(天香细支),黄金叶(金满堂),黄鹤楼(硬银紫),黄鹤楼(硬雅韵),黄鹤楼(硬峡谷柔情),黄鹤楼(硬峡谷情细支),黄鹤楼(硬峡谷情),黄鹤楼(硬天下胜景),黄鹤楼(硬平安),黄鹤楼(硬金砂),黄鹤楼(硬1916),黄鹤楼(雪之景9号),黄鹤楼(雪之景3号),黄鹤楼(雪之景2号),黄鹤楼(天下名楼),黄鹤楼(软蓝),黄鹤楼(软鸿运),黄果树(长征),红塔山(硬经典100),红塔山(硬传奇),红塔山(新时代),红塔山(软经典),红双喜(硬上海),红双喜(软),红双喜(南洋经典),红旗渠(芒果),红梅(软顺),红梅(软黄),红金龙(硬蓝爱你),红金龙(硬爱你爆珠),红河(硬),红河(软88),好猫(金丝猴),哈德门(精品),哈德门(金典),贵烟(跨越),贵烟(金百合),贵烟(国酒香30),贵烟(萃),芙蓉王(硬细支),芙蓉王(硬闪带细支),芙蓉王(硬领航),芙蓉王(硬蓝细支),芙蓉王(硬),凤凰(细支),钓鱼台(中支),大前门(硬),大前门(短支),白沙(硬新精品二代),白沙(硬细支和天下),白沙(硬天天向上细支),白沙(软),白沙(绿和),白沙(和天下),爱喜(幻变),555金　锐,555(星空细支),555(冰炫),云烟(细支云龙),泰山(红将二代)
20171101,31,0,900,0,5235,1545,0,908,800,918,0,1385,4230,0,0,10470,10470,0,10370,0,484,0,10150,4195,143,0,2650,584,8710,10470,0,428,0,1770,0,0,5530,0,4360,4470,4590,0,0,0,10280,7915,0,0,1703,10470,122,730,0,776,0,0,0,9980,10470,16740,10380,1364,7250,38,4530,4160,38,0,31,1828,836,0,0,10150,1468,0,8376,1170,0,1396,1260,10470,2032,0,4900,110,0,1214,0,0,0,10470,3750,0,1859,322,0,4850,0,115,10470,3496,4500,31,111,0,0,110,9620,115,0,2580,1650,10070,9980,8010,15360,10470,0,0,10470,1104,7310,0,0,2632,14790,7170,908,10380,10470,0,6790,0,1728,0,31,0,1756,0,0,0,1696,135,0,2700,302,4525,31,942,14510,10150,0,0,6890,0,0,861,0
20171102,2,0,556,0,5420,1458,0,670,0,626,0,1317,2400,0,0,10820,10820,0,10840,0,572,0,10740,3455,91,0,2390,557,8800,10840,0,460,0,1795,0,0,4820,0,3370,3905,5150,0,0,0,10820,8780,0,195,1604,10840,16,195,0,472,0,0,0,9070,10740,18360,10820,1350,7381,0,4815,4170,0,0,2,1032,947,0,0,10820,1488,0,8672,1495,0,830,960,10820,1627,0,5250,375,0,884,0,0,0,10820,3095,0,1891,172,0,5410,0,67,10840,3140,4430,2,68,0,0,64,10430,67,0,1540,2170,10300,9890,10740,16710,10840,0,0,10840,802,8530,0,0,2940,16280,7228,966,10820,10750,0,7505,0,1032,0,17,0,1638,0,0,0,1732,106,0,3018,258,5150,2,743,15990,10820,0,0,6240,0,0,851,0
20171103,5,0,692,0,16114,1432,0,2767,150,670,0,1178,3090,0,0,39290,45472,0,24541,0,310,0,10320,3780,64,0,2790,420,8920,10370,0,158,0,1205,0,0,4870,0,3780,4629,16633,0,0,0,21595,8155,0,40,1421,10370,30,65,0,488,0,0,0,12669,23636,48563,34526,1300,59314,56,4625,3855,56,0,5,1156,539,0,0,15812,1426,0,8296,595,0,946,1162,21307,1680,0,4950,335,0,1042,0,0,0,30707,3145,0,1976,458,0,11662,0,46,22398,3008,2920,5,46,0,0,46,9690,46,0,2670,3670,10000,8200,8200,51513,28485,0,0,47868,4688,10756,0,0,2620,91107,34016,896,42383,35883,0,14559,0,1224,0,13,0,1360,0,0,0,1706,115,0,3138,358,9150,5,33,19910,25198,0,0,5090,0,0,419,0
20171106,0,0,696,0,3282,1395,0,1132,500,738,0,1438,3810,0,0,5470,5470,0,5470,0,404,0,10720,3875,104,0,3395,543,9300,5470,0,238,0,1540,0,0,5340,0,1720,4550,4935,1052,0,174,10720,18100,0,185,1533,10940,50,735,0,720,0,0,0,9280,10940,18690,10940,1354,7661,68,3225,2796,68,0,21,2156,490,0,0,10600,1442,0,3282,2175,1378,1274,1240,10820,2279,0,5300,65,0,2970,0,0,0,10940,8300,0,1947,3330,0,5470,55,21,10940,3848,2700,12,21,0,0,67,10940,55,0,1670,4500,10600,10580,9670,16880,5360,0,0,5470,712,8260,0,0,2886,16060,4392,1035,10940,10940,0,14810,0,1465,0,12,0,1690,0,0,0,1996,476,0,0,156,5180,12,0,0,10820,0,0,6470,0,0,1020,0
20171107,0,0,796,0,3315,1530,0,1109,70,705,0,1272,4080,0,0,5525,5525,0,5445,0,404,0,10600,3705,107,0,2095,524,9930,5525,0,238,0,2030,0,0,6310,0,1564,4375,4795,1184,0,345,10890,17820,0,0,1569,45079,26,780,0,658,0,0,0,9260,10980,18140,11050,1186,46384,36,2937,2649,36,0,18,1284,362,0,0,11050,1646,0,31137,1400,994,1374,1254,10760,2178,0,5525,175,0,2781,0,0,0,11050,7940,0,2004,1150,0,4855,49,18,11050,3700,2480,11,18,0,0,60,10760,49,0,940,3310,10760,9620,9610,16580,5225,0,0,36040,348,9140,0,0,37010,15980,22830,879,40520,11050,0,14960,0,1597,0,11,0,1528,0,0,0,1942,476,0,0,162,4810,11,0,0,10760,0,0,6440,0,0,886,0
20171108,0,0,914,0,3093,1369,0,1048,860,663,0,1270,1960,0,0,5390,5390,0,5305,0,350,0,10680,3460,105,0,3035,447,9830,5390,0,214,0,2920,0,0,6210,0,1860,4500,4890,1504,0,336,10420,17180,0,70,1398,10780,126,540,0,426,0,0,0,9080,9850,18050,10780,1606,7347,66,2832,2526,66,0,19,1232,365,0,0,9850,1482,0,3234,1920,1070,1302,1064,10110,1858,0,4915,495,0,2544,0,0,0,10780,7390,0,2469,2600,0,5115,52,19,10610,3448,2400,10,19,380,0,62,9930,52,0,2690,3110,9920,9270,8250,16270,5095,0,0,5390,976,7700,0,0,2706,15730,4015,858,10680,10780,0,14140,0,1649,0,10,0,1874,0,0,0,2094,428,0,0,279,5115,10,0,0,10000,0,0,5250,0,0,754,0
20171109,0,0,434,0,3201,1359,0,893,0,560,0,1182,2480,0,0,5460,5460,0,5010,0,272,0,10600,3110,67,0,2635,385,8990,5380,0,164,0,3450,0,0,6220,0,1618,4510,4870,533,0,138,10650,18080,0,230,1447,10940,16,510,0,398,0,0,0,9770,10870,19050,10920,1530,7258,0,3084,2571,0,0,9,592,297,0,0,10060,1564,0,3282,1785,1306,1162,854,10740,2202,990,5130,0,0,2451,0,0,0,10920,7130,0,2037,1580,0,5070,26,9,10870,3688,2290,2,9,410,0,28,10160,26,0,1600,4460,10170,9410,9350,17260,5300,0,0,5470,516,8910,0,0,2990,16610,3759,1013,10850,10850,0,15530,0,1126,0,2,0,1448,0,0,0,1660,328,0,0,112,4895,0,0,0,10920,0,0,5880,0,0,706,0
20171110,0,0,460,0,20513,1409,0,949,150,637,0,1345,2710,0,0,25815,25597,0,17255,0,318,0,20689,3730,65,0,2380,553,8380,5170,0,162,0,4120,0,0,5370,0,1558,4273,14028,0,0,141,16938,29200,0,40,1431,10340,40,500,0,452,0,0,0,10735,20249,40599,24584,1472,26637,56,2697,2526,56,0,13,1432,431,0,0,33443,1232,0,3102,1895,1130,1328,1026,17731,1688,1060,4985,0,0,2583,0,0,0,23019,6680,0,2085,2200,0,9429,41,13,18967,3316,2035,5,13,405,0,46,9000,41,0,2930,3470,8580,9470,8710,74546,20092,0,0,26075,5525,9571,0,0,29231,58993,35950,944,36031,31031,0,23891,0,1081,0,5,0,1442,0,0,0,1914,324,0,0,119,7353,0,0,0,22078,0,0,5520,0,0,751,0
20171113,21,21,488,0,3129,1489,0,565,130,521,0,1272,3100,0,0,5420,5420,1084,5265,0,410,0,10710,4145,255,0,3125,584,8840,5355,0,238,0,3660,0,0,3175,0,1658,1838,4915,0,1030,138,10530,5420,0,0,1564,10840,26,1165,0,790,0,0,0,4430,5310,10840,5420,1322,3290,34,1848,2034,138,55,21,1356,485,0,0,10460,1452,0,5420,900,1320,1200,1268,10430,2116,1276,5000,410,0,1532,0,0,2168,17720,7450,0,1422,3570,0,5330,90,140,5355,3296,2555,102,102,136,0,55,9060,90,0,4190,6010,10110,4970,8700,10840,5330,0,0,5420,796,8080,0,0,2878,10840,4476,888,10840,10840,0,1084,0,1574,0,34,0,1708,0,0,0,1766,69,0,0,156,4830,0,0,15290,10710,0,0,6340,0,0,410,0
20171114,19,19,608,0,3162,1592,0,546,70,517,0,1422,5530,0,0,5620,5620,1096,5530,0,412,0,11040,3960,264,0,2570,540,15741,5620,0,244,0,2730,0,0,2680,0,1700,1842,5390,0,580,38,16082,5620,0,0,1567,59077,40,215,0,752,0,0,0,5040,5480,11240,5620,984,16530,19,1868,1868,38,38,19,1512,375,0,0,10810,1512,0,30083,648,850,1692,1032,11040,2237,1256,5080,460,0,1812,0,0,2248,18690,7020,0,1318,1760,0,4945,98,141,5620,3564,2625,110,110,248,0,51,10690,98,0,3180,4120,11010,5480,9950,11240,5620,0,0,44290,974,8150,0,0,24504,11240,27940,1017,34376,11240,0,1124,0,1533,0,32,0,1602,0,0,0,1984,79,0,0,165,4890,0,0,16380,10960,0,0,6630,0,0,412,0
20171115,19,19,764,0,3177,1374,0,435,850,489,0,1096,2280,0,0,5340,5340,1068,5340,0,338,0,10330,4250,244,0,2525,438,9060,5340,0,212,9,1360,0,0,2635,0,1680,9470,5130,0,866,132,10160,5245,0,0,1573,10680,66,480,0,636,0,0,0,3840,5295,10490,5340,1332,3000,33,1896,1784,211,52,19,720,353,0,0,10680,1340,0,5340,570,946,1620,1230,10140,1672,1166,4760,190,0,1726,0,0,2136,17020,7420,0,1406,2040,0,5245,95,125,5340,3532,2310,105,105,304,0,52,10540,95,0,2020,2190,10380,4785,8940,10680,5340,0,0,5340,782,9800,0,0,2736,10680,4414,930,10590,10590,0,1068,0,1484,0,33,0,1656,0,0,0,1780,76,0,0,139,4950,0,0,15040,10060,0,0,5790,0,0,338,0
20171116,8,8,784,0,3150,1228,0,367,0,367,0,1172,3940,0,0,5250,5250,1052,5260,0,266,0,10220,4485,163,0,2835,370,9430,5260,0,164,0,2290,0,0,3195,0,1696,9060,5090,0,832,16,10440,5220,0,195,1396,10520,0,490,0,346,0,0,0,4310,5220,10440,5260,1246,2703,0,1952,1644,78,16,8,756,286,0,0,10440,1328,0,5260,524,768,1130,1368,10440,1881,1028,5220,510,0,1432,0,0,2104,17190,7170,0,1280,3570,0,5250,63,90,5250,3404,2225,65,65,328,0,24,8390,63,0,2900,1590,10520,4870,10500,10500,5260,0,0,5260,942,8730,0,0,2830,10520,4306,966,10360,10440,0,1052,0,1026,0,16,0,1494,0,0,0,1662,55,0,0,110,5100,0,0,15430,10440,0,0,6890,0,0,266,0
20171117,12,12,498,0,27203,2090,0,566,150,566,0,1221,4560,0,0,17853,11681,1030,14844,0,312,0,18565,3290,168,0,2675,393,8400,5300,0,158,8,3860,0,0,1630,0,1608,9689,11792,0,1086,92,12802,5300,0,75,1368,10600,8,60,0,940,0,0,0,8201,20361,27330,28872,1090,45470,27,1830,1646,92,39,12,1416,367,0,0,29487,1150,0,5300,684,808,1266,1234,14458,6264,1088,4860,205,0,1298,0,0,6571,47245,6770,0,1294,870,0,14857,58,91,11543,3040,2800,62,62,316,0,39,8990,58,0,1960,3890,9900,4760,9710,50582,17130,0,0,34801,5615,11909,0,0,2782,26824,40229,911,30551,26894,0,1060,0,1109,0,27,0,1438,0,0,0,1742,46,0,0,116,15633,0,0,33593,36924,0,0,5410,0,0,312,0
20171120,21,21,1050,0,3213,1515,0,870,630,828,0,1428,2750,0,0,2178,2178,1089,5195,0,408,0,5315,4135,253,0,3155,449,9630,5445,0,236,47,970,0,0,2725,0,1734,8890,4880,0,0,110,2126,5445,68,170,10030,10890,0,1245,0,1012,0,0,0,4900,5165,10770,5445,1386,3274,34,1976,1862,68,55,21,1008,492,0,0,10630,1492,0,5445,880,1274,1250,1064,10890,2232,1200,5020,195,0,1652,0,0,1089,17620,8650,0,1444,1710,0,5110,89,139,5445,3296,3955,21,101,0,0,42,5445,55,0,1245,1380,5180,5060,4885,10890,4945,0,0,5445,1400,4180,0,0,2178,2178,4992,1036,5445,5445,0,5445,0,1316,0,21,0,1582,0,0,0,1900,472,0,0,157,5130,21,954,2178,5445,55,0,2865,0,0,408,0
20171121,19,19,810,0,3243,1360,0,853,70,853,0,1409,1700,0,0,2162,2188,1066,5330,0,406,0,5405,3800,262,0,2230,530,9880,5470,0,240,60,2040,0,7,2105,0,1510,8100,4970,0,0,38,2162,5470,79,200,9740,48395,38,205,0,792,0,0,0,4930,5470,10940,5470,1272,77043,19,2068,1502,38,51,19,1168,367,0,0,10500,1476,0,17298,888,1182,1446,1246,10500,2225,1218,5070,220,0,1786,0,0,1094,17530,6290,0,1638,2200,0,5110,141,139,5470,3688,3420,19,110,0,0,38,5065,51,0,1125,1225,4965,4930,4635,10940,5250,0,0,27726,1064,4695,0,0,12501,2188,31223,1035,22691,5470,0,5470,0,1398,0,19,0,1618,0,0,0,1812,316,0,0,163,4985,19,951,2188,5250,51,0,2040,0,0,406,0
20171122,19,19,920,0,3177,1250,0,798,870,798,0,1291,980,0,0,2118,2118,1059,5250,0,348,0,5165,3310,245,0,3255,564,9160,5295,0,214,43,2000,0,10,2720,0,1628,9150,4675,0,0,132,1990,5250,76,0,8920,10590,152,565,0,556,0,0,0,4250,4890,10500,5295,1454,2971,33,2046,1658,66,52,19,840,420,0,0,9410,1592,0,5295,930,1080,1336,1162,9710,1626,1136,4590,475,0,1612,0,0,1059,18030,6690,0,1306,1530,0,4985,95,126,5295,3540,2705,19,105,0,0,38,5105,52,0,555,1470,5065,4595,4985,10590,5160,0,0,5295,1076,3165,0,0,2118,2118,4843,985,5250,5200,0,5295,0,1448,0,19,0,1756,0,0,0,1576,304,0,0,142,4845,19,980,2118,5155,52,0,2765,0,0,464,0
20171123,9,9,650,0,3222,1371,0,737,0,737,0,978,1075,0,0,2144,2144,1074,5045,0,224,0,5370,3230,165,0,2570,382,9020,5370,0,166,46,195,0,0,1230,0,1498,7340,4840,0,0,14,2143,5325,55,195,9660,10720,0,0,0,696,0,0,0,4265,5325,10520,5370,1226,2763,0,1942,1542,0,21,9,500,341,0,0,10420,1634,0,5370,742,1036,888,1092,10440,1968,872,4615,0,0,1540,0,0,1074,18090,6300,0,1184,980,0,4855,64,92,5185,3440,1840,9,66,0,0,18,5260,25,0,810,1470,5360,4930,4445,10720,5085,0,0,5370,1210,4560,0,0,2148,2148,4724,909,5290,5360,0,5370,0,888,0,9,0,1354,0,0,0,1580,220,0,0,112,4500,9,887,2148,5225,25,0,3585,0,0,272,0
20171124,11,11,300,0,23136,1403,0,757,150,730,0,1140,1450,0,0,9466,16132,1002,11737,0,314,0,15844,3280,165,0,2445,430,6610,39642,0,158,7,445,0,0,2305,0,1580,11996,9689,0,0,90,248,14244,45,0,8330,10020,38,190,0,968,0,0,0,7354,16857,18330,20024,1164,68482,26,1646,1624,52,37,11,1148,8254,0,0,24354,1070,0,5010,726,808,1236,822,22078,5421,1110,4575,0,0,1412,0,0,1002,36063,6480,0,1288,1900,0,12850,56,90,8114,2916,2180,11,60,0,0,22,4225,37,0,535,650,5010,4590,4620,61258,13705,0,0,42886,5678,6368,0,0,6594,60392,17169,913,36401,29028,0,30740,0,1228,0,11,0,1340,0,0,0,1670,180,0,0,118,13419,11,840,12803,28112,37,0,3000,0,0,314,0
20171127,21,21,826,0,3144,0,0,860,620,821,0,842,1735,0,0,2096,5240,1035,5070,0,410,0,5055,1452,66,0,2850,492,8690,5240,0,236,47,1410,0,12,2900,0,1612,1674,4760,0,0,0,0,5175,68,0,1575,10480,100,235,0,712,0,0,0,4640,5135,5240,5240,1236,5287,66,1968,1612,66,21,21,692,443,0,0,9790,1304,0,6288,854,886,1356,1272,10080,1694,1268,5240,0,1364,1612,0,0,0,10480,7800,0,1350,3640,0,4875,54,139,2096,3108,755,21,68,33,66,0,978,21,0,1270,1420,972,904,899,10480,5240,0,0,8384,1142,4275,0,0,1048,7336,2077,1950,5180,5015,0,5240,0,1446,0,0,0,118,0,0,0,1868,272,0,0,156,5015,21,118,2096,5135,21,0,3540,0,0,21,0
20171128,19,19,1080,0,3174,0,0,877,70,850,0,860,1800,0,0,2146,5365,1040,5040,0,408,0,5070,1672,63,0,3595,534,10569,5365,0,242,47,1600,0,0,3330,0,1716,1630,5175,0,0,0,0,5365,79,60,1603,10730,24,530,0,890,0,0,0,4715,5290,5365,5365,1258,60901,38,2002,1870,38,19,19,976,372,0,0,10730,1244,0,6438,738,1154,1490,1156,10580,1784,1136,5120,690,1020,1720,0,0,0,10730,7670,0,1472,1290,0,5045,51,140,2146,3428,568,19,79,60,214,0,990,19,0,845,1205,1040,998,857,10730,5290,0,0,8584,588,4215,0,0,1073,7511,10695,1932,5290,5290,0,5365,0,1290,0,0,0,121,0,0,0,1848,316,0,0,162,5200,19,121,2146,5365,19,0,3295,0,0,19,0
20171129,19,19,700,0,2697,0,0,714,770,712,0,646,1025,0,0,1846,4615,897,4480,0,316,0,4475,1220,61,0,2080,364,7260,4615,0,192,40,315,0,0,1980,0,1328,1214,4335,0,0,0,0,4615,72,140,1460,9230,186,250,0,388,0,0,0,3850,4325,4615,4615,1002,4380,64,1560,1388,64,19,19,624,326,0,0,8620,1334,0,5538,656,976,1126,1004,8990,1372,990,4070,240,1128,1348,0,0,0,9230,7080,0,1068,1180,0,4375,51,115,1846,2936,558,19,72,72,144,0,832,19,0,620,540,867,836,813,9230,4325,0,0,7384,676,3200,0,0,923,6461,1719,1736,4615,4615,0,4615,0,1460,0,0,0,148,0,0,0,1484,288,0,0,181,3910,19,96,1846,4370,19,0,2150,0,0,19,0
20171130,9,9,218,0,2709,0,0,620,0,620,0,617,1345,0,0,1802,4505,901,4505,0,222,0,4350,1418,28,0,2150,277,7700,4515,0,166,8,985,0,0,1540,0,1366,1172,3785,0,0,0,0,4505,55,0,1274,9030,0,190,0,816,0,0,0,3575,3915,4470,4505,838,4031,0,1658,1302,0,9,9,340,264,0,0,9010,992,0,5418,368,586,676,742,9010,1248,902,4515,190,896,1368,0,0,0,9030,5290,0,988,1090,0,4170,26,92,1806,2996,266,9,55,83,110,0,842,9,0,620,1075,867,736,848,9010,3990,0,0,7224,506,3550,0,0,903,6321,1618,1644,4470,4505,0,4515,0,830,0,0,0,83,0,0,0,1406,220,0,0,111,4170,9,83,1806,4505,9,0,2665,0,0,9,0
20171201,26,26,848,0,24142,0,0,906,300,942,0,738,1280,0,0,4856,5910,1039,9706,0,350,0,14246,1586,49,0,2310,409,8650,34083,0,350,0,820,0,0,2195,0,1544,5271,7805,0,0,0,0,20251,46,200,1617,10390,32,90,0,894,0,0,0,9281,22085,25939,35591,1274,47978,52,1792,1704,52,16,26,684,583,0,0,21008,1418,0,6234,702,924,1352,1080,19396,4415,1048,5025,0,1238,1380,0,0,0,23518,7440,0,1464,1190,0,11488,61,186,13034,2908,475,26,73,73,92,0,934,26,0,740,1295,1039,967,930,45549,18662,0,0,26854,5198,6020,0,0,1039,46855,5388,1800,31696,25296,0,10444,0,1244,0,0,0,137,0,0,0,1870,412,0,0,203,11964,26,187,33576,25532,26,0,3655,0,0,16,0
20171204,7,7,900,0,3126,938,0,84,840,84,0,897,0,0,0,1074,0,0,2042,0,340,0,10740,1608,53,0,3205,488,10030,382,0,101,0,0,0,0,2300,0,1646,4435,4970,0,0,0,0,5335,121,0,1556,10740,42,915,0,896,0,0,0,4675,5370,17390,10740,777,101,76,1041,101,76,7,7,1204,357,0,0,8072,1674,0,687,872,2148,1074,1096,0,1956,1220,4985,0,1334,4155,0,0,0,10740,4025,0,3680,1135,0,5225,18,7,2148,3732,0,18,7,70,202,0,1053,18,0,0,0,1074,1074,1046,16570,2022,0,0,8592,640,4735,0,0,0,13064,676,2148,10740,5370,0,2977,0,1534,0,7,0,28,0,0,0,1866,59,0,362,0,5335,69,101,4563,5370,0,0,3450,0,0,18,0
20171205,7,7,880,0,3057,966,0,92,470,92,0,780,0,0,0,1074,0,0,2098,0,358,0,10490,1734,45,0,3175,433,9250,350,0,105,0,0,0,0,2840,0,1716,3000,4920,0,0,0,0,5285,111,0,1546,28413,0,465,0,880,0,0,0,5060,5220,16570,10740,631,43074,128,1046,105,128,7,7,1240,329,0,0,8336,1412,0,25101,594,1714,900,1324,7,1728,1022,5070,0,954,4380,0,0,0,10740,3635,0,3970,1205,0,5075,14,7,2148,3028,0,14,7,58,142,0,1074,14,0,0,0,1074,1049,954,15630,2098,0,0,17798,638,4885,0,0,0,12420,3072,1982,34980,5370,0,2918,0,1048,0,7,0,24,0,0,0,1914,71,0,392,0,5015,7,105,4506,5370,0,0,2775,0,0,14,0
20171206,15,15,990,0,3213,923,0,120,1320,120,0,850,0,0,0,1071,0,0,2142,0,398,0,10710,1640,77,0,3835,537,10170,461,0,129,0,0,0,0,3160,0,1932,5015,5185,0,0,0,0,5245,129,75,1654,10710,220,380,0,978,0,0,0,4520,5130,17180,10710,819,188,80,1026,129,80,15,15,1472,473,0,0,8200,1734,0,737,892,2006,1286,1422,15,1570,1238,5265,0,1208,4780,0,0,0,10640,3415,0,3775,1300,0,5090,22,15,2142,3976,0,22,15,83,258,0,1071,22,0,0,0,1041,1071,965,15820,2082,0,0,8568,956,4490,0,0,0,12552,660,2142,10640,5355,0,3047,0,1516,0,15,0,40,0,0,0,1790,83,0,342,0,5015,137,129,4467,5225,0,0,3215,0,0,22,0
20171207,3,3,918,0,3240,864,0,79,0,79,0,909,0,0,0,1083,0,0,2166,0,348,0,10830,1426,40,0,3145,435,10190,320,0,96,0,0,0,0,3605,0,1752,4085,5255,0,0,0,0,5400,65,75,1516,10830,30,240,0,504,0,0,0,4720,5255,17660,10830,499,96,0,1051,96,0,3,3,836,306,0,0,8640,1468,0,658,790,1664,778,1174,3,1642,1082,4880,0,1048,4220,0,0,0,10800,3145,0,3610,1080,0,5400,11,3,2166,3808,0,11,3,65,130,0,1083,11,0,0,0,1051,1024,1013,16310,2102,0,0,8652,968,5000,0,0,0,13168,618,2102,10800,5415,0,82,0,1092,0,3,0,26,0,0,0,1828,65,0,412,0,4960,33,96,4692,5255,0,0,3205,0,0,11,0
20171208,9,9,492,0,20507,869,0,72,290,72,0,868,0,0,0,1017,0,0,12205,0,262,0,25765,1296,52,0,2615,334,9360,70363,0,71,0,0,0,0,2820,0,4391,10380,13412,0,0,0,0,37704,46,45,1394,10170,34,305,0,864,0,0,0,12140,28794,44177,45372,701,42745,52,843,71,52,9,9,536,282,0,0,27306,1240,0,630,820,1862,1276,1102,0,5109,1060,4955,0,826,4020,0,0,0,36058,3755,0,3405,1555,0,9241,17,9,10292,3852,0,17,9,62,92,0,958,17,0,0,0,797,936,882,125952,12747,0,0,28947,5152,5563,0,0,0,80086,1286,1864,55482,27854,0,52187,0,1290,0,9,0,26,0,0,0,1908,46,0,309,0,17750,27,71,24882,29723,0,0,3520,0,0,17,0
20171211,7,7,402,0,3147,854,0,84,880,84,0,860,0,0,0,1073,1073,102,4975,0,338,0,10460,1584,53,0,3350,487,10070,1428,0,102,0,0,0,0,2610,0,1426,3885,4885,1602,1100,43,2146,5365,102,140,10420,10730,36,1140,0,836,0,0,0,4410,5085,18350,10660,1456,5051,0,989,102,76,7,7,736,357,0,0,10430,1542,0,5335,1004,0,1318,1158,7,1526,1294,5160,0,1006,4460,0,0,0,10730,3505,0,3895,1195,0,5215,7,45,2098,28,35,18,7,71,204,0,982,18,0,0,0,0,971,1046,17560,5080,0,0,8584,410,3360,0,0,2138,13416,0,59,10730,5365,0,2972,0,1588,0,22,0,56,0,0,0,1910,59,0,369,0,4745,0,102,4824,5210,53,0,2760,0,0,18,0
20171212,7,7,658,0,3078,884,0,92,470,92,0,937,0,0,0,1086,1086,105,5430,0,276,0,10790,1812,45,0,3290,472,10150,1312,0,105,0,0,0,0,2550,0,1870,4415,4615,1664,1030,35,2172,5395,144,0,10860,10860,0,670,0,778,0,0,0,4790,5430,17670,10790,1404,62957,0,1086,105,128,7,7,808,328,0,0,10360,1120,0,5237,728,0,1084,1212,0,1358,1026,5395,0,828,4445,0,0,0,10790,3090,0,4150,940,0,5020,7,43,2158,17,31,14,7,24,142,0,1086,14,0,0,0,0,1019,906,17210,5140,0,0,8688,514,3675,0,0,2161,13280,0,71,10690,5430,0,2974,0,1204,0,21,0,48,0,0,0,1968,71,0,419,0,4595,0,105,4806,5360,45,0,2050,0,0,14,0
20171213,15,15,1134,0,3219,970,0,120,1290,120,0,914,0,0,0,8688,8688,2108,5430,0,402,0,10860,1598,79,0,2805,501,10040,4344,0,128,0,0,0,0,2640,0,1990,4615,4975,1446,934,79,2172,5390,128,280,10730,10860,174,370,0,854,0,0,0,4855,5215,18230,10860,1686,5332,0,1044,128,82,15,15,2268,428,0,0,10650,1692,0,5641,1014,0,1510,1538,15,1856,1272,5280,0,1244,4880,0,0,0,10860,4155,0,4355,1060,0,5215,15,72,2172,41,56,23,15,82,164,0,1057,23,0,0,0,0,995,1001,16760,5270,0,0,10860,892,4210,0,0,2163,13000,0,82,10860,5430,0,2798,0,1788,0,36,0,374,0,0,0,1820,82,0,260,0,5190,0,128,4626,5310,79,0,3410,0,0,402,0
