日期,钻石(细支荷花),钻石(软绿),钻石(荷花),中南海(硬酷爽风尚),中南海(特高),中南海(软蓝色时光),中南海(软精品),中南海(京韵细支烤烟),中南海(金8mg),中南海(典8),中南海(5mg细支),中华(硬),中华(双中支),中华(软),中华(金中支),真龙(美人香草),真龙(凌云),真龙(锦绣),长城(醇雅奶香),长城(醇雅薄荷),长白山(迎春中支),长白山(神韵),长白山(软红),长白山(红),长白山(777),云烟(紫),云烟(小熊猫家园),云烟(细支珍品),云烟(细支大重九),云烟(神秘花园),云烟(软紫),云烟(软珍品),云烟(软大重九),玉溪(中支和谐),玉溪(硬),玉溪(细支清香世家),玉溪(细支初心),玉溪(细支阿诗玛),玉溪(软红人民大会堂),玉溪(软),玉溪(高配版),玉溪(初心),玉溪(108),王冠(原味9号塑嘴十支),王冠(原味1号),王冠(塑2支全叶卷),王冠(梅兰竹菊),万宝路(软红2.0),万宝路(软红),土楼(1575),泰山(心悦),泰山(宏图),泰山(红将军),苏烟(五星红杉树),苏烟(软金砂),苏烟(沉香),双喜(软国际),石狮(平安),三沙(细支),人民大会堂(缘香),人民大会堂(御廷兰香),人民大会堂(硬红细支),人民大会堂(硬红),人民大会堂(太和),人民大会堂(兰香细支),人民大会堂(红玫瑰细支),人民大会堂(古瓷细支),人民大会堂(古瓷8mg),人民大会堂(大生产振兴),七匹狼(金砖中支),七匹狼(金砖时代),七匹狼(金砂),七匹狼(金),七匹狼(豪情),七匹狼(白),南京(雨花石),南京(炫赫门),南京(细支九五),南京(十二钗中式混合型),南京(十二钗烤烟),南京(十二钗薄荷),南京(软九五),南京(九五),南京(红),牡丹(软蓝),牡丹(软),牡丹(金细支),牡丹(金短支),庐山(精品),庐山(黄精品),龙烟(呈祥),利群(长嘴),利群(夜西湖),利群(休闲),利群(新版),利群(西子阳光),利群(西湖恋),利群(软长嘴),利群(软蓝),利群(江南忆),兰州(硬精品),金圣(硬滕王阁),金圣(滕王阁紫光),金桥(软混),娇子(时代阳光),娇子(X),将军(战神),建牌(薄荷中空4),黄山(中国画细支),黄山(硬记忆),黄山(印象一品),黄山(新一品),黄山(软一品),黄山(记忆),黄山(徽商新概念细支),黄山(红方印细支),黄山(大壹品),黄山(大红方印),黄金叶(炫尚),黄金叶(小目标),黄金叶(喜满堂),黄金叶(天叶),黄金叶(天香细支),黄金叶(金满堂),黄金叶(爱尚),黄鹤楼(硬银紫),黄鹤楼(硬雅韵),黄鹤楼(硬峡谷柔情),黄鹤楼(硬峡谷情细支),黄鹤楼(硬峡谷情),黄鹤楼(硬天下胜景),黄鹤楼(硬奇景),黄鹤楼(硬平安),黄鹤楼(硬南洋叁号),黄鹤楼(硬金砂),黄鹤楼(硬1916),黄鹤楼(雪之景9号),黄鹤楼(雪之景5号),黄鹤楼(雪之景3号),黄鹤楼(雪之景2号),黄鹤楼(天下名楼),黄鹤楼(软蓝),黄鹤楼(软鸿运),黄果树(长征),红塔山(硬经典100),红塔山(硬传奇),红塔山(新时代),红塔山(细支传奇),红塔山(软经典),红双喜(硬上海),红双喜(软),红双喜(南洋经典),红旗渠(雪茄),红旗渠(芒果),红梅(软顺),红梅(软黄),红金龙(硬蓝爱你),红金龙(硬爱你爆珠),红金龙(硬爱你),红河(硬),红河(小熊猫世纪风),红河(软88),好猫(金丝猴),哈德门(精品),哈德门(金典),贵烟(硬小国酒香),贵烟(新贵),贵烟(小国酒香),贵烟(跨越),贵烟(金百合),贵烟(国酒香30),贵烟(萃),芙蓉王(硬细支),芙蓉王(硬闪带细支),芙蓉王(硬领航),芙蓉王(硬蓝新版),芙蓉王(硬蓝细支),芙蓉王(硬),芙蓉王(蓝),凤凰(细支),钓鱼台(中支),大前门(硬),大前门(软),大前门(短支),白沙(硬新精品二代),白沙(硬细支和天下),白沙(硬天天向上细支),白沙(软),白沙(绿和),白沙(精品二代),白沙(和天下),爱喜(幻变),555金　锐,555(星空细支),555(冰炫),云烟(细支云龙),泰山(红将二代)
20180425,44,0,24,0,2330,4455,1575,0,10280,3965,994,1121,1024,697,515,390,1608,0,4070,3100,0,0,10800,10800,5331,10800,0,1650,0,0,10800,3465,1048,0,0,6500,2735,1475,14370,10800,427,0,476,0,1790,0,0,0,0,480,6824,3725,2032,727,450,0,10120,8855,140,0,135,10800,21600,1130,525,578,1270,0,0,115,0,1778,10510,9195,10800,4970,5189,112,0,10160,8660,0,156,8720,144,0,0,148,7115,0,0,5930,0,0,5624,1560,5830,1330,0,0,10410,2063,1657,0,8930,9730,0,4370,2145,2349,0,7785,10800,4155,24,1662,0,534,0,684,9500,0,0,2040,3375,2865,1910,0,192,0,160,238,192,0,4930,12,0,750,3320,2670,5775,9650,4520,8235,10250,0,0,0,10800,3075,0,0,8830,1051,2768,7905,5136,1874,0,0,0,10800,684,0,7835,0,0,0,1117,0,12,1256,6130,0,0,560,0,9010,0,22,0,2160,0,440,10530,0,3320,2918,10230,0,24,0,6310,0,0,2318,0
20180426,18,0,10,0,1685,2620,1480,0,10560,3570,915,895,392,517,0,182,1302,0,3390,2030,0,0,10810,10810,5383,10560,0,975,0,0,10810,2870,160,0,0,4780,2660,1000,13470,10810,304,0,322,0,2580,0,0,0,0,232,5904,4315,2096,656,304,78,10810,8565,238,0,0,10810,21620,765,250,592,1020,0,0,5,0,1596,10510,8920,10810,3700,4802,9,0,8350,7890,0,0,8920,250,0,0,123,8175,0,0,5250,0,0,5567,1210,3150,900,0,0,10810,1883,1574,0,9410,10220,86,2130,2289,2364,0,7950,10810,3490,10,1824,0,592,0,606,9660,0,0,2154,3915,2700,2180,0,74,0,208,316,74,0,5040,5,0,250,1120,3020,5266,8740,4120,8220,9630,0,0,0,10810,2110,0,0,8565,1056,2980,7945,4771,1824,0,0,0,10810,598,0,7945,0,0,0,720,0,5,882,5780,0,0,890,0,8820,0,9,0,2162,0,368,9560,0,2920,3120,10510,0,10,0,5260,0,0,2363,0
20180427,38,0,24,0,1580,3703,1355,0,22002,5806,911,938,492,524,180,158,1198,0,2140,2190,0,0,26123,29144,4895,15824,0,600,0,0,17852,3255,208,0,0,3580,1450,835,13905,9850,340,0,288,0,1830,0,0,0,0,296,5856,6111,6417,837,101,225,25234,14420,154,0,0,10070,20140,0,385,644,1400,0,0,48,0,5577,17145,35125,27670,3300,29752,55,0,8080,7810,0,67,8195,96,0,0,130,18000,0,0,4650,0,0,5216,650,1940,650,0,0,18579,4326,1313,0,15712,14932,86,1980,1701,3674,0,26320,36173,3440,24,1779,0,218,0,642,13094,0,0,6710,3330,2157,2630,0,131,0,264,332,110,0,4420,12,0,70,1470,2330,5097,9100,4290,32862,17120,0,0,0,48597,4604,0,0,8284,10118,28854,81697,40913,1530,0,0,0,27703,618,0,42153,0,0,0,571,0,12,880,5560,0,0,1540,0,7580,0,19,0,2775,0,388,10993,0,3710,19411,11649,0,24,0,4710,0,0,2193,0
20180428,130,0,130,0,1110,2685,1075,0,7270,2745,818,674,924,350,510,194,1238,0,1595,1660,0,0,9200,9340,4688,8840,0,730,0,0,7165,2910,606,0,0,2395,1775,1080,11130,7500,38,0,312,72,230,0,0,3120,0,286,5360,2855,1698,434,287,130,7005,7795,92,0,0,9040,18780,480,175,752,820,0,0,66,0,1558,9000,7830,4670,5510,5767,0,0,6460,5460,0,104,7735,158,1878,0,129,6005,0,0,4200,0,0,4848,745,2230,1620,0,0,6970,1815,1273,0,6995,6805,28,300,1542,1803,0,7260,9340,2370,10,1809,0,266,0,649,8570,56,56,1774,405,2202,2480,196,64,117,54,322,0,0,4015,196,0,65,245,815,4581,7900,3745,9006,8940,0,0,0,9390,1020,0,1482,0,918,2512,11464,6422,93,0,0,0,7380,244,0,11576,0,0,0,717,0,5,816,3850,0,0,65,0,3645,0,5,0,0,0,400,7035,103,3245,2642,4365,0,130,0,1765,0,0,1893,0
20180502,238,0,265,0,2115,3245,1525,0,8630,3450,922,1175,968,560,525,150,1390,0,1850,2380,0,0,10430,10430,5337,10310,0,815,0,0,8290,3835,544,0,0,2590,1670,1855,12630,8585,36,0,630,0,760,0,0,3265,0,328,5544,3920,1696,578,299,82,8630,8155,262,0,0,9890,20860,200,395,834,2450,0,0,165,0,1872,9500,8175,5185,4430,6283,0,0,8290,7030,0,66,8320,156,2086,0,240,7555,0,0,5770,0,0,5524,1510,2560,3100,0,0,8645,1676,1481,0,8290,8570,0,2345,2139,2112,0,7480,10310,3380,36,1896,0,218,0,932,9880,199,168,2086,914,2238,1590,406,68,245,104,218,0,0,4705,336,0,295,315,890,5852,9060,4235,9450,10180,0,0,0,10430,2315,0,1794,0,1043,2662,11984,7108,243,0,0,0,9080,462,0,11960,0,0,0,1121,0,18,890,6445,0,0,390,0,4530,0,18,0,0,0,766,8340,215,3785,2826,4840,0,144,0,3240,0,0,2408,0
20180503,97,0,97,0,1895,3250,1400,0,7375,4330,962,504,204,268,0,148,1516,0,1535,2200,0,0,10670,10670,5463,10600,0,825,0,0,7860,2945,368,0,0,1780,1535,1040,12225,7715,26,0,548,0,735,0,0,2595,0,250,5896,3955,2134,530,182,0,7685,8760,254,0,0,10700,21400,110,335,512,710,0,0,13,0,1884,10570,8805,5335,2660,5917,0,0,8400,6120,0,24,8900,484,2140,0,98,9065,0,0,5540,0,0,5487,375,1370,100,0,0,7870,1507,1390,0,7280,7615,0,575,1818,2358,0,8020,10670,3145,26,1731,0,86,0,550,10600,36,36,2134,714,2307,990,154,20,90,176,308,0,0,5135,154,0,205,335,665,4811,10350,4440,10050,10600,0,0,0,10700,1935,0,1736,0,1070,2968,12680,6643,74,0,0,0,7685,268,0,12888,0,0,0,735,0,3,810,5220,0,0,360,0,4355,0,3,0,0,0,288,7520,80,2975,3086,5335,0,97,0,2850,0,0,2151,0
20180504,107,0,107,0,2025,3846,950,0,15684,5029,653,572,440,301,0,228,1098,0,1395,1525,0,0,18767,16854,3623,21576,0,475,0,0,13013,1895,376,0,0,1695,1265,815,9120,6015,36,0,328,0,580,0,0,2600,0,364,4896,4439,4357,632,231,90,18434,30270,282,0,48,6710,14580,155,225,260,1730,0,0,38,0,4430,17989,27306,27161,1790,9503,0,0,6450,5400,0,57,4545,176,5085,0,109,12852,0,0,4100,0,0,3833,640,2320,1470,0,0,12967,3289,915,0,11791,10523,80,1400,1602,3731,0,12270,29095,2290,76,1437,0,0,0,580,9699,57,57,4848,603,1674,1500,160,54,98,204,238,0,0,3335,160,0,155,480,645,3806,6670,2565,44593,22312,0,0,0,59136,4277,24,1392,0,8150,19541,62440,17315,80,0,0,0,21016,304,0,25254,0,0,0,666,0,12,980,4390,0,0,165,0,3530,0,12,0,0,0,340,14087,92,2420,11097,16295,0,74,0,1830,0,0,1701,0
20180507,565,0,351,0,2580,3740,2280,0,8003,3925,904,649,1125,351,720,342,1808,0,3540,3480,0,0,6293,10342,5507,9344,0,2050,0,0,8900,3625,304,0,0,5590,3550,2975,3372,8168,162,0,850,104,2240,0,28,3395,0,622,3660,4400,2228,946,424,82,9150,9005,456,0,0,5799,6585,600,815,1072,1048,0,0,11,0,2018,6532,11188,5840,4592,914,0,0,6461,6981,0,276,9125,338,799,0,176,9505,0,0,3575,0,0,6092,2225,4395,2640,0,0,8192,1797,1601,0,7704,7498,142,2750,2499,2409,0,3388,6319,3950,116,2364,0,830,0,860,4990,11,36,2336,964,2670,1538,0,76,106,330,370,0,0,5525,36,0,360,925,2215,6184,5847,5110,13729,9550,0,0,0,9790,1584,25,1950,1815,1144,3164,13442,2622,133,0,0,0,8306,2146,0,13622,0,0,0,1387,0,0,1565,6286,0,0,1120,0,7716,0,11,0,159,0,311,7917,74,4635,12930,5565,0,128,0,3710,0,0,2158,0
20180508,401,0,263,0,3770,4820,1965,0,7921,4850,1013,515,335,263,90,456,2016,0,3500,4080,0,0,6407,37094,5902,9584,0,1630,0,0,9120,4305,200,0,0,4304,3675,3495,34374,8194,134,0,866,0,1230,0,0,3895,0,540,4170,4835,2256,942,520,52,8910,9140,546,0,0,5520,37836,610,300,792,1091,0,0,3,0,2230,6980,11198,25504,3521,4049,0,0,7395,7028,0,57,9305,588,770,0,146,7735,0,0,4075,0,0,25324,1585,4709,2620,0,0,7962,2194,1775,0,12475,7832,110,1845,2712,2775,0,3344,6453,4320,6,2583,0,628,0,755,5852,3,10,2402,904,2868,1427,0,50,74,390,124,0,0,5610,10,0,210,1075,1570,5863,5791,5480,13546,9996,0,0,0,52292,1140,4,2160,1844,1198,3070,13123,9599,104,0,0,0,8164,2140,0,13214,0,0,0,1292,0,0,1243,6121,0,0,1245,0,7192,0,3,0,148,0,273,7962,35,4730,14402,5890,0,80,0,4100,0,0,2138,0
20180509,462,0,281,0,1305,4175,1745,0,7513,3900,959,543,955,281,580,310,1614,0,2170,3100,0,0,6041,9922,5293,8936,0,1495,0,0,8535,3720,600,0,0,4204,2665,2780,3073,7754,150,0,968,74,2590,0,24,3665,0,398,4375,4170,1978,774,642,80,8485,8520,490,0,79,5323,6250,960,140,830,794,0,0,98,75,1956,5900,10694,5615,4258,895,0,0,6973,6350,24,168,8960,254,760,0,150,8420,0,0,3690,0,0,5863,2350,3073,1870,0,0,7634,1694,1852,0,7241,7274,0,2155,2442,2799,0,3074,5958,3525,24,2457,0,522,0,747,4963,12,30,2258,856,2739,1644,0,68,93,68,288,0,0,5315,30,0,505,1325,1915,5763,5566,4725,13114,8950,0,0,0,9390,1353,12,1382,1709,1129,2888,12550,2388,106,0,0,0,7754,1908,0,12566,0,0,0,1414,0,0,1346,5458,0,0,235,0,6844,0,12,0,147,0,259,7114,64,3785,0,5380,0,117,0,3480,0,0,1972,0
20180510,316,0,183,0,2185,2050,1140,0,7036,3430,1001,372,270,183,0,242,1516,0,981,2460,0,0,5869,9673,5406,8992,0,705,0,0,8000,3110,368,0,0,3203,2105,1305,2651,7385,108,0,598,14,1415,0,0,2395,0,302,3295,3890,2192,531,236,38,7530,8920,132,0,0,4488,6032,610,260,132,455,0,0,3,54,1838,6716,10968,5620,2119,768,0,0,5431,4991,6,0,9130,186,615,0,98,8675,0,0,2400,0,0,5771,420,2120,830,0,0,7158,1821,1543,0,6837,6507,104,1190,2514,2172,0,3404,5893,2545,6,1413,0,190,0,547,5373,3,17,2254,718,2724,1065,0,42,68,216,308,0,0,5395,17,0,195,540,2105,5598,5517,4755,13822,9030,0,0,0,9254,1110,11,2008,1785,1127,3150,13220,2006,76,0,0,0,7379,1199,0,13506,0,0,0,561,0,0,847,4176,0,0,135,0,5101,0,3,0,166,0,181,6676,38,4255,14032,5405,0,41,0,2770,0,0,2030,0
20180511,365,0,235,0,1615,3429,1160,0,20032,5733,650,425,240,235,0,348,960,0,0,960,0,0,20336,23610,3587,16860,0,630,0,0,10861,2640,511,0,0,3058,1900,865,2298,5208,96,0,304,82,550,0,0,1775,0,348,3170,7661,11778,551,206,48,12635,4705,190,0,0,3839,4137,495,430,474,652,0,0,12,48,3114,12005,20984,19547,2706,1614,0,0,4387,4462,24,36,4470,330,9932,0,111,23309,0,0,2480,0,0,3819,690,2916,950,0,0,8224,5415,1082,0,9073,7585,0,750,1686,4081,0,492,19783,2630,24,1644,0,236,0,590,13695,12,31,14818,713,1935,1246,0,56,67,146,352,56,0,3470,30,0,0,500,535,3909,3819,3205,24490,17642,0,0,0,37510,3446,19,1176,883,5690,44809,106692,27826,82,0,0,0,14815,0,0,123173,0,0,0,764,0,0,719,3458,0,0,890,0,4600,0,12,0,27,0,203,10790,59,2515,23501,13186,0,91,0,2540,0,0,1362,0
20180514,575,0,356,0,2570,3170,1325,0,7947,3840,868,293,368,157,505,572,1548,0,0,2445,0,0,6363,10468,6032,9432,0,1425,0,0,9100,4260,0,0,0,4962,2590,2985,3367,8033,166,0,716,0,1210,0,0,3635,0,424,4415,4735,2176,926,553,306,9100,9575,258,0,0,5954,6655,305,350,534,879,0,0,25,83,1978,6556,11932,5895,4381,228,224,0,7535,6685,22,87,617,572,1179,0,181,10215,0,0,3590,0,0,11790,1690,3584,1810,0,0,8233,2048,1734,0,8128,7633,240,2230,2532,2622,0,0,6389,4305,22,2391,0,200,0,860,5575,119,0,2310,1035,2718,2729,0,76,22,448,462,63,0,5260,0,0,325,905,680,6149,5947,4130,8976,9760,0,0,0,9888,1194,25,1554,1873,2358,3246,14734,2838,3108,0,0,0,8233,0,0,15124,0,0,0,1098,0,74,1228,6144,0,0,795,0,7548,0,876,0,130,0,83,8018,0,4300,5033,5415,0,150,0,2745,0,0,2820,0
20180515,432,0,261,0,2245,4130,1740,0,8107,4790,1137,206,134,102,90,236,1992,0,0,3000,0,0,6624,19719,7800,9936,0,2845,0,0,9070,5720,0,0,0,4272,4290,3285,3361,8345,134,0,578,0,2785,0,0,3100,0,438,5070,4960,2452,957,353,16,9060,9675,218,0,0,5736,27457,535,935,512,1080,0,0,7,67,2374,7268,11966,30420,4049,50732,42,0,7134,6867,42,45,547,492,1245,0,145,9765,0,0,4110,0,0,18253,1830,4335,2800,0,0,8150,2248,1743,0,11639,8070,82,2375,2922,2994,0,0,6667,4580,6,2604,0,298,0,760,6077,77,0,2490,1024,3219,2329,0,50,6,164,366,32,0,6100,0,0,995,1245,2005,6710,6463,5205,9121,10144,0,0,0,63851,1317,4,1858,1922,2484,3286,14315,23398,3261,0,0,0,8360,0,0,14526,0,0,0,1352,0,35,1452,5816,0,0,1175,0,7630,0,456,0,119,0,67,8235,0,4460,5089,6210,0,169,0,3600,0,0,3414,0
20180516,465,0,283,0,2845,4050,1065,0,7466,3955,945,246,322,139,585,450,1526,0,0,3030,0,0,6147,10082,5625,9192,0,1515,0,0,8455,4485,214,0,0,5724,2430,2695,3294,7842,150,0,778,0,890,0,0,2670,0,452,3430,4800,2256,965,417,24,8480,8985,510,0,0,5381,6362,265,530,992,655,0,0,6,75,2000,6590,11408,5655,4416,183,258,0,6689,7089,24,68,536,338,1149,0,152,9210,0,0,4255,0,0,11490,2475,3776,1700,0,0,7222,1715,1707,0,7532,7462,0,2350,2280,2676,0,0,6070,3885,24,2370,0,564,0,756,5446,105,0,2286,918,2787,1132,0,68,24,120,454,52,0,5335,0,0,0,690,215,5934,5790,5085,8587,9388,0,0,0,9558,1776,12,1886,1738,2298,3014,13442,2592,3090,0,0,0,7842,1942,0,13632,0,0,0,1679,0,64,1457,6382,0,0,345,0,6462,0,744,0,125,0,75,7602,0,3955,4597,5355,0,214,0,2900,0,0,3105,0
20180517,317,0,184,0,2115,3405,1185,0,7091,3910,1029,171,108,92,0,22,1688,0,0,2140,0,0,5900,9714,5570,9008,0,525,0,0,7840,3950,80,0,0,3168,1565,1220,2684,7221,108,0,464,86,1120,0,0,2200,0,268,3830,4355,2176,519,250,12,7870,9310,198,0,0,4560,6051,495,55,476,584,0,0,14,47,2258,6494,11432,5630,2381,123,6,0,6188,5766,6,14,391,304,1129,0,100,9180,0,0,2880,0,0,11290,705,1832,1040,0,0,7221,1996,1504,0,7153,7031,0,1285,2325,3087,0,0,5909,3560,6,1614,0,138,0,568,5608,71,0,2252,996,2388,1832,0,36,6,158,420,35,0,5630,0,0,0,980,640,5952,5305,4820,9129,9244,0,0,0,9274,534,11,1418,1782,2258,3216,12705,2180,3030,0,0,0,7191,1926,0,12930,0,0,0,577,0,38,778,4023,0,0,195,0,6813,0,438,0,178,0,54,7001,0,3785,4997,5645,0,128,0,2345,0,0,3030,0
20180518,360,0,232,0,2155,3080,1390,0,15605,5210,666,184,94,103,0,464,968,0,0,2060,0,0,25326,31000,3804,13573,0,425,0,0,13995,2285,110,0,0,3433,1440,1540,2313,5319,94,0,250,198,675,0,0,1995,0,282,2695,6946,9231,676,281,110,17369,8317,432,0,0,3901,4240,35,170,472,393,0,0,18,20,4290,16577,30663,24203,1917,75239,22,0,4505,4620,22,33,423,240,6218,0,110,18191,0,0,2290,0,0,7530,1065,1632,1090,0,0,19664,4831,1058,0,7309,5632,0,615,1404,3264,0,0,13391,2835,22,1536,0,160,0,590,11381,76,0,12222,684,1815,1157,0,54,22,134,96,45,0,3355,0,0,425,885,560,3974,4029,3100,54294,14001,0,0,0,48288,3110,18,1278,974,1462,32420,75818,41076,2091,0,0,0,24600,1380,0,170923,0,0,0,764,0,56,949,3686,0,0,750,0,4206,0,498,0,20,0,47,8328,0,2355,40696,10379,0,150,0,2310,0,0,2148,0
20180521,974,0,974,0,3000,1314,1600,0,8142,3860,921,1836,454,653,735,294,1848,0,0,2910,0,0,6521,8502,4739,9504,0,1515,0,0,8750,3725,150,0,0,3904,2545,2315,3384,8290,874,0,378,0,960,0,0,3150,0,370,3580,3800,2206,815,652,70,8925,727,344,0,0,5746,6697,545,930,826,1131,0,0,11,268,1886,6844,11518,5940,3781,8211,158,0,7071,6551,22,224,1188,398,1188,356,356,9610,0,0,3595,307,0,11880,1665,2773,2370,0,0,8305,1731,1574,0,7757,134,0,2200,8040,4025,0,8330,6431,7850,22,1402,0,126,0,832,5890,50,0,2376,955,2625,1383,0,76,0,242,0,63,0,4790,0,0,0,550,1460,5977,5901,4850,9249,9678,0,0,0,9956,1392,0,835,161,0,3250,12329,5706,3123,0,0,0,8197,1886,0,12755,0,0,0,370,0,0,1105,5725,0,0,780,0,7282,0,454,0,1188,0,365,8052,116,4235,8661,5520,0,150,0,3330,0,0,5130,0
20180522,667,0,775,0,1940,1744,2055,0,8042,4030,1048,1524,134,515,90,580,2088,0,0,3235,0,0,6417,26113,10487,9600,0,1650,0,0,8880,4155,169,0,0,3388,2730,2585,3179,8188,708,0,618,0,1580,0,0,3100,0,292,4725,5145,2274,834,526,0,8775,780,354,0,0,23622,17232,350,170,498,617,0,0,3,126,2354,6690,11742,32849,3822,68146,21,0,6947,7087,42,9,1207,364,1207,292,292,8760,0,0,3480,262,0,20712,1010,4030,1580,0,0,8080,1891,1616,0,9540,97,0,1560,9700,4320,0,8529,6299,8550,6,1844,0,890,0,745,6000,14,0,2292,962,2454,1581,0,50,0,44,0,32,0,5650,0,0,570,1075,1445,6373,6171,4910,8819,10014,0,0,0,43389,1119,0,909,132,0,3154,11956,33793,3339,0,0,0,8149,1924,0,12345,0,0,0,452,0,0,1122,5840,0,0,805,0,7020,0,292,0,1207,0,309,7960,77,3975,8305,5880,0,169,0,3515,0,0,5380,0
20180523,791,0,791,0,2410,1622,1785,0,7370,3415,1018,1537,388,544,595,546,1658,0,0,3435,0,0,5998,7814,4254,8792,0,1770,0,0,8690,3555,214,0,0,4826,2490,2610,3198,7801,734,0,794,0,1480,0,0,3105,0,412,4020,4035,1984,648,432,72,8385,770,446,0,80,5335,6300,540,835,1006,633,0,0,12,128,1816,5942,10988,5605,3277,7766,131,0,6655,5897,114,86,1139,270,1139,300,300,8480,0,0,3525,255,0,11390,2320,3012,3200,0,0,7489,1529,1741,0,7024,105,60,2555,8580,4350,0,7982,6008,7190,24,1480,0,206,0,746,5455,36,0,2242,945,2631,1493,0,68,0,122,0,52,0,5145,0,0,0,845,1180,5743,6061,5110,8646,8946,0,0,0,9470,1338,0,786,116,0,3000,11518,5310,3045,0,0,0,7720,1718,0,11695,0,0,0,734,0,0,1075,5260,0,0,300,0,6044,0,434,0,1139,0,300,7119,105,3800,7808,5315,0,214,0,3250,0,0,4780,0
20180524,394,0,539,0,2015,940,1380,0,7118,3055,905,1061,108,379,0,0,1142,0,0,1790,0,0,5977,7370,3959,9080,0,180,0,0,7985,3335,106,0,0,2213,2245,905,2791,7947,494,0,278,122,1165,0,0,2085,0,208,3050,3400,2270,614,239,0,8030,761,312,0,0,4532,6090,315,0,398,176,0,0,3,160,2116,6474,11194,5675,1211,7346,3,0,5821,5702,6,9,1138,216,1138,198,198,8905,0,0,2115,134,0,11380,365,1728,140,0,0,7356,1785,1385,0,6434,77,0,750,8670,4160,0,7720,5955,7270,6,1054,0,248,0,555,5536,28,0,2270,713,2586,858,0,42,0,238,0,35,0,5560,0,0,165,115,710,5696,5157,4865,8919,9346,0,0,0,9344,1026,0,701,78,0,3224,11502,4653,2793,0,0,0,7433,1934,0,11476,0,0,0,264,0,0,1348,4170,0,0,150,0,5721,0,282,0,1138,0,207,7079,71,3040,8389,5675,0,214,0,2725,0,0,4850,0
20180525,621,0,621,0,1900,1041,955,0,11280,4711,611,1216,94,426,0,102,1064,0,0,1685,0,0,28980,40283,2922,10325,0,545,0,0,12028,2345,115,0,0,3360,1780,1530,2304,5237,560,0,190,0,525,0,0,2365,0,254,2555,5976,6864,660,214,48,12614,22358,226,0,0,3837,4099,205,60,396,400,0,0,12,110,3566,14127,34589,27398,2431,46737,12,0,527,4780,24,57,701,206,7524,222,222,13954,0,0,2385,191,0,7300,1020,2608,1310,0,0,16294,4487,1191,0,10771,7803,0,1355,6580,6161,0,57247,45532,6350,24,902,0,390,0,596,9233,38,0,10141,702,1725,846,0,56,0,190,0,47,0,3215,0,0,150,990,550,3671,3902,3150,64200,11146,0,0,0,29391,3488,0,530,83,0,20264,50029,18689,1950,0,0,0,20076,1308,0,148445,0,0,0,291,0,0,906,3438,0,0,420,0,4312,0,414,0,8461,0,239,11118,78,2840,19646,7879,0,153,0,2315,0,0,3175,0
20180528,0,0,0,0,38,11,11,0,184,38,137,1367,464,388,750,388,853,0,0,820,0,0,3476,5529,2049,2634,0,25,0,0,1123,753,74,0,0,164,138,38,2549,4922,11,0,25,136,0,0,22,82,0,554,274,274,1108,82,36,33,1902,9211,387,0,0,5375,6621,11,50,76,25,0,0,25,274,1483,1521,5894,2342,388,3530,0,0,3781,388,0,74,1171,69,1171,274,574,3716,0,0,164,314,0,4188,164,4408,278,0,0,2240,1058,901,0,2204,1082,47,0,368,368,0,8470,11710,644,22,274,0,0,0,137,2254,184,0,1171,184,184,956,0,76,0,25,0,0,0,1691,0,0,27,27,232,1719,1581,1502,8919,325,0,0,0,4262,38,0,0,11600,38,3220,12446,2342,232,0,0,0,2829,973,0,12761,0,0,0,774,0,0,796,546,164,0,11,0,574,0,534,0,1171,0,184,2094,38,137,2342,1108,0,76,0,442,0,0,2068,0
20180529,0,0,0,0,22,0,3,0,141,22,101,1067,134,293,90,488,898,0,0,752,0,0,3375,33856,1974,2521,0,7,0,0,1175,882,35,0,0,134,134,25,2392,4607,3,0,7,0,0,0,0,63,0,453,208,202,1184,67,28,35,1872,9479,114,0,0,19190,32075,3,14,50,4,0,0,7,50,1524,1566,5914,23673,293,38095,0,0,3769,293,0,35,1225,49,1225,208,450,3774,0,0,134,258,0,29701,134,3400,209,0,0,2436,1073,1035,0,7713,1205,42,0,282,274,0,8607,12220,530,6,208,0,0,0,104,2392,144,0,1205,144,140,594,0,50,0,7,0,0,0,1697,0,0,0,18,97,1706,1644,1535,9101,250,0,0,0,58832,18,0,0,12220,25,3244,12189,37732,191,0,0,0,2646,1061,0,12384,0,0,0,987,0,0,732,450,134,0,0,0,450,0,450,0,1225,0,144,1962,25,104,2450,1205,0,134,0,348,0,0,2300,0
20180530,0,0,0,0,15,0,12,0,147,33,102,1061,370,310,570,323,801,0,0,645,0,0,3132,5015,1883,2410,0,18,0,0,1091,817,63,0,0,142,142,33,2295,4321,12,0,18,188,0,0,0,71,0,552,204,180,982,71,45,48,1684,8335,283,0,12,4861,6106,12,36,66,18,0,0,18,128,1277,1389,5268,2182,310,3081,0,0,3603,310,0,63,1103,33,1103,204,422,3512,0,0,142,247,0,3809,142,4402,241,0,0,2106,997,838,0,2088,1065,35,12,270,270,0,7804,10850,502,104,204,0,24,0,102,2048,147,0,1103,147,147,788,0,66,0,18,0,0,0,1372,0,0,0,27,155,1587,1379,1356,8219,244,0,0,0,3843,15,0,0,10850,33,2854,11184,2206,176,0,0,0,2513,936,0,11418,0,0,0,838,0,0,812,422,142,0,12,0,422,0,232,0,1103,0,147,1866,33,102,2206,1082,0,232,0,352,0,0,1948,0
