日期,钻石(细支荷花),钻石(软绿),钻石(荷花),中南海(硬酷爽风尚),中南海(特高),中南海(软蓝色时光),中南海(软精品),中南海(京韵细支烤烟),中南海(金8mg),中南海(典8),中南海(5mg细支),中华(硬),中华(双中支),中华(软),中华(金中支),真龙(美人香草),真龙(凌云),真龙(锦绣),长城(醇雅奶香),长城(醇雅薄荷),长白山(迎春中支),长白山(神韵),长白山(软红),长白山(红),长白山(777),云烟(紫),云烟(小熊猫家园),云烟(细支珍品),云烟(细支大重九),云烟(神秘花园),云烟(软紫),云烟(软珍品),云烟(软大重九),玉溪(中支和谐),玉溪(硬),玉溪(细支清香世家),玉溪(细支初心),玉溪(细支阿诗玛),玉溪(软红人民大会堂),玉溪(软),玉溪(高配版),玉溪(初心),玉溪(108),王冠(原味9号塑嘴十支),王冠(原味1号),王冠(塑2支全叶卷),王冠(梅兰竹菊),万宝路(软红2.0),万宝路(软红),土楼(1575),泰山(心悦),泰山(宏图),泰山(红将军),苏烟(五星红杉树),苏烟(软金砂),苏烟(沉香),双喜(软国际),石狮(平安),三沙(细支),人民大会堂(缘香),人民大会堂(御廷兰香),人民大会堂(硬红细支),人民大会堂(硬红),人民大会堂(太和),人民大会堂(兰香细支),人民大会堂(红玫瑰细支),人民大会堂(古瓷细支),人民大会堂(古瓷8mg),人民大会堂(大生产振兴),七匹狼(金砖中支),七匹狼(金砖时代),七匹狼(金砂),七匹狼(金),七匹狼(豪情),七匹狼(白),南京(雨花石),南京(炫赫门),南京(细支九五),南京(十二钗中式混合型),南京(十二钗烤烟),南京(十二钗薄荷),南京(软九五),南京(九五),南京(红),牡丹(软蓝),牡丹(软),牡丹(金细支),牡丹(金短支),庐山(精品),庐山(黄精品),龙烟(呈祥),利群(长嘴),利群(夜西湖),利群(休闲),利群(新版),利群(西子阳光),利群(西湖恋),利群(软长嘴),利群(软蓝),利群(江南忆),兰州(硬精品),金圣(硬滕王阁),金圣(滕王阁紫光),金桥(软混),娇子(时代阳光),娇子(X),将军(战神),建牌(薄荷中空4),黄山(中国画细支),黄山(硬记忆),黄山(印象一品),黄山(新一品),黄山(软一品),黄山(记忆),黄山(徽商新概念细支),黄山(红方印细支),黄山(大壹品),黄山(大红方印),黄金叶(炫尚),黄金叶(小目标),黄金叶(喜满堂),黄金叶(天叶),黄金叶(天香细支),黄金叶(金满堂),黄金叶(爱尚),黄鹤楼(硬银紫),黄鹤楼(硬雅韵),黄鹤楼(硬峡谷柔情),黄鹤楼(硬峡谷情细支),黄鹤楼(硬峡谷情),黄鹤楼(硬天下胜景),黄鹤楼(硬奇景),黄鹤楼(硬平安),黄鹤楼(硬南洋叁号),黄鹤楼(硬金砂),黄鹤楼(硬1916),黄鹤楼(雪之景9号),黄鹤楼(雪之景5号),黄鹤楼(雪之景3号),黄鹤楼(雪之景2号),黄鹤楼(天下名楼),黄鹤楼(软蓝),黄鹤楼(软鸿运),黄果树(长征),红塔山(硬经典100),红塔山(硬传奇),红塔山(新时代),红塔山(细支传奇),红塔山(软经典),红双喜(硬上海),红双喜(软),红双喜(南洋经典),红旗渠(雪茄),红旗渠(芒果),红梅(软顺),红梅(软黄),红金龙(硬蓝爱你),红金龙(硬爱你爆珠),红金龙(硬爱你),红河(硬),红河(小熊猫世纪风),红河(软88),好猫(金丝猴),哈德门(精品),哈德门(金典),贵烟(硬小国酒香),贵烟(新贵),贵烟(小国酒香),贵烟(跨越),贵烟(金百合),贵烟(国酒香30),贵烟(萃),芙蓉王(硬细支),芙蓉王(硬闪带细支),芙蓉王(硬领航),芙蓉王(硬蓝新版),芙蓉王(硬蓝细支),芙蓉王(硬),芙蓉王(蓝),凤凰(细支),钓鱼台(中支),大前门(硬),大前门(软),大前门(短支),白沙(硬新精品二代),白沙(硬细支和天下),白沙(硬天天向上细支),白沙(软),白沙(绿和),白沙(精品二代),白沙(和天下),爱喜(幻变),555金　锐,555(星空细支),555(冰炫),云烟(细支云龙),雄狮(硬),七匹狼(蓝),黄果树(软),云烟(红),黄果树(长征红星照耀),庐山(硬),白沙(硬),红金龙(硬晓楼银),黄山(硬一品),红旗渠(软红),钻石(细支尚风),七匹狼(纯境),黄山(中国松),红塔山(硬欣经典),双喜(花悦),万宝路(硬冰爵),黄金叶(软大金圆),利群(软红长嘴),黄山(大黄山),七匹狼(16支纯香),贵烟(多彩),贵烟(甜乡洞藏),都宝(纯正9号),黄鹤楼(硬嘉禧缘),泰山(望岳),金圣(庐山),人民大会堂(红星),兰州(16支吉祥),泰山(青秀),都宝(新),红金龙(硬虹之彩),黄金叶(黄金眼),黄鹤楼(硬万年红),红双喜(6mg),黄金叶(鸿运),钻石(时尚),黄山(小红方印),黄金叶(百年浓香),黄鹤楼(硬珍品),芙蓉王(软蓝),红塔山(传奇),黄鹤楼(硬雪之景),黄鹤楼(软雪之景),七匹狼(君如意),王冠(塑10支),红金龙(晓楼),双喜(邮喜),兰州(桥),爱喜(薄荷),玉溪(软尚善),人民大会堂(国典1959),玉溪(人民大会堂本香),建牌(HD银4),王冠(原味9号),利群(硬),黄鹤楼(硬满天星),娇子(宽窄如意),娇子(宽窄自在),龙凤呈祥(花开富贵),泰山(红将二代),玉溪(中支阿诗玛)
20170121,152,95,47,13,33,156,52,0,1184,0,0,923,0,1983,0,0,62,0,31,0,0,101,2991,4041,768,666,0,0,0,66,636,211,123,0,344,211,0,0,1302,4022,0,0,0,0,0,0,0,0,183,0,207,143,736,94,47,14,1263,1214,0,6,33,399,2928,9,19,0,19,0,0,0,0,269,1124,1356,2010,738,8363,0,109,1830,319,20,57,1571,51,328,0,0,0,955,0,149,0,0,4204,146,53,35,106,25,1218,188,0,786,509,604,9,0,0,0,0,979,2201,84,0,81,226,36,41,0,550,43,103,1195,201,232,237,5,0,26,0,0,0,88,446,2,0,0,0,0,529,553,330,2531,1025,0,0,51,4798,0,145,0,826,0,0,1302,258,137,0,1548,552,1540,0,1558,0,1,316,22,94,0,0,0,0,0,0,0,0,484,28,64,0,0,0,0,0,77,306,1134,951,577,36,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170122,97,73,25,9,43,136,72,0,1810,0,0,852,0,1234,0,0,51,0,27,0,0,119,2324,3853,616,915,0,0,0,39,823,203,44,0,348,128,0,0,813,4234,0,0,0,0,0,0,0,0,150,0,194,139,418,80,36,10,1040,1221,0,22,0,384,3500,2,6,0,14,0,0,0,0,253,1087,1529,2408,242,9023,0,80,1087,267,0,6,1561,38,335,0,0,0,875,0,103,0,0,3773,72,42,27,65,6,1048,212,0,826,429,511,1,0,0,0,0,1023,2121,110,0,63,207,15,20,0,520,28,65,1250,162,218,22,4,0,9,0,0,0,64,506,1,0,0,0,0,532,535,316,2584,953,0,0,71,5037,0,124,0,934,0,0,1466,273,142,0,2047,559,1868,0,1711,0,6,140,4,80,0,0,0,0,0,0,0,0,461,11,44,0,0,0,0,0,11,256,1246,974,479,4,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170123,120,89,35,10,44,116,52,0,974,0,0,519,0,1496,0,0,49,0,51,0,0,94,2297,3095,707,916,0,0,0,26,735,179,106,0,275,144,0,0,712,3818,0,0,0,0,0,0,0,0,194,0,166,342,464,76,15,7,971,1262,0,18,12,341,2913,0,12,0,12,0,0,0,0,177,800,1306,2037,456,8194,0,71,923,241,10,5,1480,51,283,0,0,0,856,0,81,0,0,3596,18,36,12,78,7,844,171,0,667,429,482,0,0,0,0,0,966,1778,74,0,56,120,15,22,0,536,36,72,1173,194,215,35,4,0,10,0,0,0,77,542,1,0,0,0,0,508,559,275,2564,828,0,0,56,4848,1,156,0,891,0,0,1426,247,110,0,1498,485,1372,0,1672,0,0,154,22,79,0,0,0,0,0,0,0,0,417,17,45,0,0,0,0,0,94,224,1157,695,432,5,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170124,114,61,36,5,54,104,64,0,1025,0,0,671,0,1025,0,0,40,0,51,0,0,87,2608,3624,593,631,0,0,0,33,707,181,41,0,336,136,0,0,739,3589,0,0,0,0,0,0,0,0,186,0,138,202,487,75,41,25,1374,1324,0,9,5,311,2794,0,12,0,26,0,0,0,0,246,904,1463,1863,334,8284,0,25,927,225,0,20,1356,83,310,0,0,0,929,0,140,0,0,4188,74,31,8,83,12,955,215,0,926,493,527,0,0,0,0,0,1336,1998,92,0,75,176,28,4,0,496,36,84,1253,161,218,38,4,0,9,0,0,0,75,361,0,0,0,0,0,444,470,241,2938,780,0,0,53,4655,0,143,0,1018,0,0,1571,320,105,0,1628,485,1393,0,1810,0,0,110,6,71,0,0,0,0,0,0,0,0,443,23,49,0,0,0,0,0,40,256,1273,832,486,13,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170125,108,60,38,8,73,107,48,0,977,0,0,494,0,90,0,0,58,0,38,0,0,71,2312,3192,603,613,0,0,0,44,529,130,40,0,270,203,0,0,711,3285,0,0,0,0,0,0,0,0,219,0,146,132,389,49,10,10,1036,1178,0,23,0,251,3102,0,17,0,26,0,0,0,0,222,742,1172,1780,379,7451,0,0,799,244,10,12,1308,52,312,0,0,0,755,0,128,0,0,3371,15,31,12,90,28,738,0,0,683,429,561,0,0,0,0,0,1155,1736,93,0,56,156,28,38,0,483,40,97,1072,114,238,9,6,0,25,0,0,0,72,340,1,0,0,0,0,366,366,264,2509,766,0,0,65,4374,0,133,0,928,0,0,1374,168,105,0,1610,440,1324,0,1528,0,12,209,12,74,0,0,0,0,0,0,0,0,359,24,46,0,0,0,0,0,97,246,1085,732,450,20,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170206,26,72,24,7,81,77,70,0,401,0,0,212,0,0,0,0,41,0,21,0,0,55,1367,1756,406,342,0,0,0,35,292,114,40,0,199,63,0,0,297,2116,0,0,0,0,244,0,0,0,86,0,0,85,261,115,18,6,444,1376,0,10,3,213,1776,0,27,0,8,0,0,0,0,135,334,1130,772,216,5311,12,0,0,170,20,6,865,55,297,0,0,0,689,0,80,0,5,2525,51,37,8,49,15,357,0,0,358,245,287,9,0,0,0,0,1721,926,56,0,96,97,19,17,0,228,11,74,680,112,0,229,0,0,86,0,0,0,64,306,0,0,0,0,0,310,311,210,2854,438,0,0,23,2047,0,90,0,831,0,1893,3795,4553,111,0,712,240,748,0,5744,0,5,95,22,56,0,0,0,0,0,0,0,0,227,30,0,0,673,0,0,0,11,415,2821,360,222,48,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170207,14,41,11,5,31,77,54,0,426,0,0,232,0,0,0,0,24,0,24,0,0,45,1394,1790,424,347,0,0,0,17,316,104,93,0,182,44,0,0,216,1838,0,0,0,0,243,0,0,0,63,0,0,74,213,57,20,3,441,1351,0,7,0,180,1848,0,3,0,9,0,0,0,0,130,354,1140,789,106,4952,0,0,0,120,0,2,895,29,299,0,0,0,708,0,86,0,0,2499,39,85,83,68,46,400,0,0,337,147,245,3,0,0,0,0,1572,981,59,0,68,101,18,23,0,244,5,45,576,80,0,174,0,0,60,0,0,0,56,254,0,0,0,0,0,312,255,214,2763,403,0,0,44,2054,0,76,0,820,0,1072,3612,4356,115,0,793,283,739,0,5547,0,0,57,4,76,0,0,0,0,0,0,0,0,210,10,0,0,337,0,0,0,5,370,2524,314,184,52,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170208,17,42,17,12,37,81,41,0,522,0,0,202,0,0,0,0,48,0,35,0,0,50,1980,2600,474,564,0,0,0,18,364,93,22,0,170,56,0,0,216,1756,0,0,0,0,0,0,0,0,80,0,0,83,272,182,12,3,533,1692,0,9,0,198,1916,0,0,0,7,0,0,0,0,136,454,1253,1079,47,4917,12,0,0,133,10,3,1132,41,259,0,0,0,688,0,53,0,0,2716,15,55,44,57,28,469,0,0,482,220,310,4,0,0,0,0,1913,1238,86,0,62,74,11,14,0,317,8,49,696,95,0,80,0,0,66,0,0,0,57,301,0,0,0,0,0,337,275,159,3083,496,0,0,44,2885,0,111,0,954,0,1256,4473,4359,103,0,1040,333,858,0,6363,0,10,50,24,86,0,0,0,0,0,0,0,0,172,4,0,0,387,0,0,0,7,477,3073,448,250,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170209,14,36,13,10,59,77,34,0,529,0,0,124,0,0,0,0,35,0,0,0,0,80,1619,2370,418,423,0,0,0,38,407,118,1,0,192,49,0,0,223,1695,0,0,0,0,0,0,0,0,74,0,0,110,275,74,21,0,605,1469,0,2,0,215,1622,0,1,0,20,0,0,0,0,121,374,1118,794,158,5077,3,0,0,126,0,6,852,46,266,0,0,0,740,0,78,0,0,2514,41,25,4,58,6,337,0,0,481,255,288,3,0,0,0,0,2310,1146,43,0,76,80,21,11,0,263,7,51,654,103,0,21,0,0,66,0,0,0,58,265,0,0,0,0,0,343,294,172,2918,358,0,0,70,2372,0,74,0,959,0,1627,4302,4484,90,0,666,292,752,0,6307,0,0,66,6,42,0,0,0,0,0,0,0,0,240,8,0,0,776,0,0,0,7,482,3204,369,223,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170210,16,64,20,6,41,108,58,0,538,0,0,370,0,0,0,0,48,0,0,0,0,75,1643,2398,482,388,0,0,0,31,326,85,150,0,186,54,0,0,206,1604,0,0,0,0,0,0,0,0,91,0,116,101,257,109,16,0,600,1603,0,13,2,184,1792,0,2,0,21,0,0,0,0,177,449,1134,1010,96,5224,6,0,0,171,10,2,1233,49,287,0,0,0,713,0,62,0,0,2496,21,152,50,57,129,439,0,0,493,229,335,3,0,0,0,0,2111,1173,82,0,65,117,13,12,0,357,11,68,778,108,0,319,0,0,74,0,0,0,82,278,0,0,0,0,0,277,278,170,3202,484,0,0,38,2661,0,128,0,963,0,1411,4651,4680,78,0,969,314,740,0,6459,0,0,55,4,69,0,0,0,0,0,0,0,0,179,21,0,0,389,0,0,0,11,422,2806,450,209,20,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170213,0,52,0,8,26,70,24,0,421,0,0,255,0,0,0,0,50,0,0,0,0,34,1482,2153,420,341,0,0,0,27,266,65,20,0,87,43,0,0,245,1559,0,0,0,0,0,0,0,0,42,0,167,80,206,37,36,3,423,1330,0,19,7,226,1662,6,12,0,13,0,0,0,0,120,372,1015,857,215,2717,0,106,627,188,0,10,753,51,115,0,0,0,544,0,60,0,0,2250,28,47,4,58,29,343,0,0,308,221,268,3,0,0,0,0,2295,829,67,0,135,93,25,23,0,266,5,11,509,111,256,163,138,94,43,0,0,43,65,257,0,0,0,0,0,301,256,162,3229,355,0,0,23,2164,0,68,0,729,0,1948,3723,5107,63,0,588,197,634,0,5937,0,0,43,20,60,0,42,0,0,0,0,0,0,166,17,176,0,427,1715,0,0,28,161,2979,377,205,30,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170214,0,39,41,7,22,60,29,0,539,0,0,329,0,185,0,0,29,0,13,0,0,46,1415,2321,359,304,0,0,0,13,311,79,38,0,140,21,0,0,242,1304,0,0,0,0,0,0,0,0,45,0,146,78,193,58,13,0,407,1290,0,2,5,164,1601,3,10,0,6,0,0,0,0,126,438,1298,1069,95,2928,0,62,493,86,0,0,1107,45,65,0,0,0,0,0,58,0,0,2200,25,32,34,61,70,381,0,0,322,149,236,1,0,0,0,0,2306,921,62,0,110,66,14,10,0,280,5,5,493,81,228,164,104,74,31,0,0,32,44,184,0,0,0,0,0,317,240,129,3347,421,0,0,51,2589,0,70,0,853,0,1125,4162,4901,93,0,846,254,775,0,6140,0,5,54,4,72,0,10,0,0,0,0,0,0,146,17,92,0,195,1821,0,0,5,159,2942,316,155,35,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170215,0,40,78,13,36,65,26,0,618,0,0,299,0,253,0,0,35,0,19,0,0,45,1617,2627,397,513,0,0,0,6,371,68,2,0,107,33,0,0,217,1119,0,0,0,0,0,0,0,0,43,0,152,89,252,100,10,0,562,1719,0,2,5,204,1607,3,4,0,16,0,0,0,0,111,422,1404,1361,47,2498,14,78,401,122,0,3,1144,37,46,0,0,0,619,0,45,0,0,2103,12,39,12,54,26,428,255,0,362,232,302,2,0,0,0,0,2610,1205,90,0,97,80,21,6,0,323,32,26,622,120,220,90,117,75,33,0,0,32,30,230,0,0,0,0,0,256,255,124,3643,419,0,0,36,3530,0,75,0,1058,0,1176,4495,4844,64,0,972,279,766,0,6584,0,11,45,24,85,0,43,0,0,0,0,0,0,137,11,80,0,355,1762,0,0,64,186,3001,355,285,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170216,0,41,76,4,30,68,23,0,564,0,0,244,0,371,0,0,34,0,22,0,0,39,1858,2728,365,371,0,0,0,6,354,58,5,0,109,38,0,0,163,1146,0,0,0,0,0,0,0,0,45,0,149,96,299,112,10,0,630,1632,0,9,0,191,1606,0,2,0,23,0,0,0,0,120,436,1439,1012,110,2686,7,94,373,143,0,5,1027,44,100,0,0,0,693,0,55,0,0,2495,19,27,6,50,25,439,354,0,463,244,316,0,0,0,0,0,3254,1028,46,0,98,95,30,18,0,297,34,31,636,76,227,65,113,74,33,0,0,37,32,171,0,0,0,0,0,289,198,150,3950,407,0,0,40,3261,0,107,0,1023,0,1614,4864,5212,63,0,965,231,811,0,7216,0,0,59,6,56,0,35,0,0,0,0,0,0,199,5,108,0,473,1893,0,0,58,226,3482,440,216,20,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170217,0,28,74,3,27,96,28,0,574,0,0,431,0,430,0,0,56,0,28,0,0,30,1530,2498,363,300,0,0,0,2,253,61,13,0,89,41,0,0,143,1030,0,0,0,0,0,0,0,0,35,0,98,54,219,85,8,0,543,1437,0,1,0,177,1428,0,0,0,5,0,0,0,0,124,403,1161,1202,52,2540,0,137,443,113,0,0,1244,36,70,0,0,0,643,0,40,0,0,2055,1,19,84,104,124,350,385,0,434,214,301,2,0,0,0,0,2922,1101,60,0,80,81,35,6,0,270,38,37,499,69,213,358,105,69,32,0,0,41,60,227,0,0,0,0,0,199,170,112,3505,404,0,0,26,2853,0,98,0,1067,0,1335,4832,4810,66,0,936,246,652,0,6152,0,1,49,8,66,0,51,0,0,0,0,0,0,105,4,108,0,376,1771,0,0,25,189,3050,421,212,11,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170220,0,43,111,6,65,86,22,0,559,0,0,244,0,523,0,0,47,0,24,0,0,31,1774,2699,454,362,0,0,0,26,312,86,7,0,121,9,0,0,1294,2008,0,0,0,0,135,0,0,0,59,0,133,94,301,23,15,9,588,953,0,11,0,204,1833,0,15,0,33,0,0,0,0,129,468,912,1265,73,2813,0,0,433,157,0,4,1059,51,130,0,0,0,520,0,62,0,0,2280,17,35,31,41,32,753,360,0,417,236,303,0,0,0,0,0,2224,1195,64,0,94,100,27,20,0,305,35,52,656,105,210,165,34,30,0,0,0,8,38,212,0,0,0,0,130,257,225,137,1624,459,0,0,35,3052,0,86,0,657,0,1876,1288,940,99,0,838,280,770,0,1490,0,2,47,18,58,0,15,0,0,0,0,0,0,175,18,140,0,130,1755,169,0,5,168,1099,415,227,2,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170221,0,34,81,2,48,93,40,0,717,0,0,215,0,196,0,0,34,0,26,0,0,32,1583,3015,374,373,0,0,0,31,380,72,0,0,123,1,0,0,410,1386,0,0,0,0,90,0,0,0,53,0,87,101,269,94,2,0,579,953,0,10,0,177,1836,0,13,0,38,0,0,0,0,135,504,881,1506,38,2814,0,0,264,134,0,4,1163,30,70,0,0,0,589,0,72,0,0,2486,32,33,53,76,66,850,346,0,492,240,300,1,0,0,0,0,2181,1116,65,0,81,74,24,3,0,271,19,16,529,133,194,171,19,19,0,0,0,3,52,226,0,0,0,0,103,237,226,137,1576,440,0,0,51,3262,0,75,0,670,0,1882,1294,1003,72,0,994,285,804,0,1519,0,2,72,2,72,0,7,0,0,0,0,0,0,147,1,92,0,70,1848,160,0,3,145,1012,395,204,19,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170222,0,48,82,9,31,73,35,0,575,0,0,267,0,270,0,0,51,0,12,0,0,23,1674,2910,480,418,0,0,0,9,285,68,16,0,197,6,0,0,1357,2036,0,0,0,0,286,0,0,0,38,0,94,68,316,21,5,5,643,1084,0,1,5,175,1826,0,31,0,37,0,0,0,0,132,449,983,1394,76,2653,0,0,247,109,0,2,1583,32,50,0,0,0,608,0,62,0,2,2327,6,41,7,65,26,942,296,0,477,227,323,2,0,0,0,0,2436,1254,77,0,90,126,7,7,0,321,24,24,545,82,197,150,24,22,190,0,0,6,39,190,0,0,0,0,333,219,219,144,1773,486,0,0,34,3688,0,85,0,693,0,1915,1449,2942,74,0,947,327,815,0,1695,0,5,48,16,84,0,20,0,0,0,0,0,0,159,4,102,0,60,1887,129,0,5,140,1137,455,273,2,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170223,0,39,79,9,29,67,29,0,605,0,0,178,0,157,0,0,43,0,13,0,0,31,1867,2989,390,375,0,0,0,14,348,59,1,0,124,6,0,0,1039,1663,0,0,0,0,0,0,0,0,31,0,130,102,325,102,16,0,775,1074,0,4,0,131,1750,0,0,0,16,0,0,0,0,122,517,1042,1029,96,2712,0,0,296,89,0,0,1074,39,130,0,0,0,595,0,85,0,1,2361,33,34,27,49,27,753,303,0,455,278,396,0,0,0,0,0,2666,1261,70,0,64,77,10,9,0,300,25,32,597,66,198,64,25,24,85,0,0,8,41,166,0,0,0,0,33,226,201,133,1844,497,0,0,43,3427,0,79,0,818,0,1984,1447,3311,89,0,870,261,794,0,1697,0,0,59,4,54,0,6,0,0,0,0,0,0,155,8,112,0,129,1865,165,0,4,132,1240,466,204,20,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170224,0,39,79,7,53,73,26,0,656,0,0,180,0,114,0,0,36,0,13,0,0,34,1757,3112,400,382,0,0,0,14,314,75,6,0,115,7,0,0,1901,2486,0,0,0,0,0,0,0,0,25,0,83,76,340,92,7,20,784,1146,0,2,0,139,1751,0,0,0,32,0,0,0,0,139,536,879,1184,32,2752,0,0,293,109,0,0,1159,46,95,0,0,0,612,0,43,0,0,2251,7,37,24,61,124,885,307,0,570,319,303,0,0,0,0,0,2759,1155,100,0,55,105,17,8,0,274,30,44,527,73,191,210,30,20,90,0,0,9,44,174,0,0,0,0,0,227,233,138,1825,475,0,0,46,3542,0,89,0,874,0,2367,1449,3292,81,0,974,328,763,0,1619,0,0,66,12,70,0,20,0,0,0,0,0,0,87,6,100,0,115,1851,166,0,4,123,1131,486,219,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170227,125,46,11,10,33,60,31,0,654,0,0,149,0,0,0,0,216,0,18,0,0,54,1648,2815,121,347,0,0,0,16,330,86,4,0,109,7,0,0,666,1360,0,0,0,0,2,0,0,0,58,0,136,83,335,47,27,16,540,1321,0,2,5,200,1592,0,4,0,10,0,0,0,0,152,496,1208,1170,147,2569,0,23,268,179,0,3,1284,47,285,0,0,0,658,0,65,0,0,2278,22,23,22,44,9,496,246,0,473,228,362,7,0,0,0,0,2485,1089,77,0,61,108,14,20,0,321,0,5,606,125,307,338,4,0,100,0,0,0,49,219,0,0,0,0,1,333,261,178,2705,424,0,0,38,2978,0,96,0,864,0,1688,535,2749,84,0,729,280,766,0,2364,0,0,58,14,62,0,0,0,0,0,0,0,0,152,20,116,0,0,1709,164,0,0,127,1504,502,250,23,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
